accX,accY,accZ,gyroX,gyroY,gyroZ,label
34.19084502176023,28.777014149797708,41.68013460965818,3.4765936080348068,3.9556254629792496,3.3709513092541474,1
-0.191536,5.01106,9.39485,-0.0207694,0.0427606,0.099571,0
4.92966,4.20781,-6.36139,0.863458,0.543975,-0.340252,0
-0.155623,0.258574,9.93115,0.00106526,-0.0015979,0.00213053,0
-0.52014,0.685843,-9.96132,0.0,-7.64e-05,0.0,0
0.0511466,0.0622134,9.79083,0.000266308,0.0,0.0,0
0.00147095,-0.140381,9.77002,0.0,0.0,0.0,0
36.63956630211018,34.21173837664746,37.43045117200257,4.920911133698073,4.999626297275599,4.951566036111212,1
0.138,5.58495,8.22195,-0.0125125,0.0323125,0.06545,0
31.718901826733905,26.474728216940946,35.920475202120116,4.388099675544382,4.753962085503827,4.216138850985681,1
42.14021746844664,28.33791235782958,44.11387990474603,4.027925314990735,4.426203662520355,3.3090259218168,1
37.2703005649666,34.09679122244803,37.442023760458056,3.7418154223183757,3.904372506258615,3.4310397952798075,1
5.47554,0.584185,10.4585,-0.249671,0.468716,-0.140082,0
0.658,1.096,9.531,-0.001441,-0.002424,-0.021112,0
43.27369638540619,38.30227630001492,38.02174720515848,4.923075460339257,3.2814585892777233,4.8167279632273585,1
-1.17555,3.40695,9.20331,-0.0399474,-0.115049,-0.0287621,0
-0.40462,3.80199,9.27035,0.0138484,-0.00585895,-0.00106526,0
0.057,0.62205,9.85305,-0.0001375,-0.0023375,0.000275,0
37.25654817812648,36.21427609880206,42.560946879337564,4.456310859001676,3.851467401902933,3.750018314415014,1
-4.596,9.03405,0.45,-0.442887,0.208587,-0.364375,0
30.414721412699464,39.28795282557405,42.59237109442597,4.236926735090811,4.534130161548254,4.956070938732957,1
40.74580561666069,35.50036039358111,42.34189693925417,3.044578551443477,4.648996136476356,3.667022425026479,1
40.56279357479242,27.40786820268137,35.03928880800683,3.284052803443698,3.1065671555744547,3.148602458852752,1
0.28695,0.67005,9.87405,0.0004125,-0.000275,0.0012375,0
-0.151346,-0.0562313,9.73251,0.0,7.64e-05,7.64e-05,0
-0.854965,6.98198,6.58295,0.0748291,0.0454102,0.00141907,0
37.21555665212329,26.718939034925082,37.07556859682176,3.493811351218331,4.348420016786312,4.171007437820319,1
41.97170478964398,25.43220435351336,39.696052484968405,4.995176260808002,3.283117829278452,4.944383811040177,1
41.03648001448427,28.142776201700908,37.74962036109695,4.882104272609093,3.4694448340276196,4.305198127727588,1
40.15717893006317,37.4050078180679,38.16460726179832,4.88966043568565,4.889380529785335,3.471075532851498,1
35.722077837030675,36.31240534119424,43.71391417614371,3.6960319085467623,4.2529131396172275,3.0972345220056736,1
-0.253784,1.17795,10.7979,-0.000274658,0.000152588,6.1e-05,0
38.41531819995476,27.573965116664702,37.39772979222627,3.5246174306128406,4.419185678043694,4.761625043033361,1
-0.698227,-0.395264,9.73579,-0.0374451,-0.0547943,0.00730896,0
0.227318,1.0684,9.78126,0.00809373,-0.0019089,0.00251974,0
38.5604975165761,32.68288135296589,38.75604129944493,4.517858196870904,4.003247638361737,4.724703775315508,1
32.63875208667575,39.025744221636415,44.32248524166568,4.767918580957829,3.871838844434996,4.068245405623606,1
-0.0723829,9.86321,0.0107677,0.0482569,-0.0322222,0.000763559,0
38.96598904537319,30.075458486227383,36.45890886837986,3.5703489700553916,3.7308193790055686,3.8070584255278144,1
40.49110581370197,37.98792486452179,37.46846471617974,3.469323992048306,4.361066454785952,3.6277471100340732,1
8.21708,3.9317,-2.30867,0.00185371,-0.00025394,-0.00131966,0
0.0846461,1.02861,-9.89043,0.0,0.000266308,0.0,0
-0.047884,-0.0622492,9.63666,0.000532632,0.0015979,0.0,0
43.44671936598153,37.734404405033885,41.35246422201094,3.117346780142335,4.420964020817133,4.276949212523824,1
33.800503961160146,29.72810141698661,44.41539948906264,4.1706028457973945,3.0564200513315978,4.069088651494319,1
1.18445,9.75614,0.256032,-0.00190895,0.00167988,0.0465021,0
-0.779728,5.10596,7.62421,-0.00972053,0.00173105,-0.000798948,0
40.266321113070845,31.776364987133135,38.04193591680301,4.614196935060878,4.18979084268043,4.963375784385764,1
33.861808210592265,35.20322313057977,36.01855948286634,4.3331120727315495,3.3241925188490202,3.320286807453404,1
-0.35913,0.296881,9.92397,0.00106526,0.000532632,0.000532632,0
1.32399,2.54743,9.39365,0.115114,0.138569,0.616094,0
42.60148456806593,36.4312422481816,40.2263862642414,4.95928183600946,3.280784357644209,3.514728699444044,1
-1.73779,8.61895,4.38455,-0.0527619,-0.00862822,-0.00702474,0
36.24223079803588,36.83222867203441,38.311666405622006,4.991624348724696,4.010570815203541,3.551248617724802,1
38.614249353255616,29.583745821379246,42.75451189752213,3.0550346190337763,3.8906254893341794,3.3305498879837967,1
-8.60429,0.0732802,5.24836,-0.0810909,0.0414109,0.000532617,0
41.155609264494586,37.695624859200116,38.43668291050895,3.7788865687944133,3.0887075738156273,4.276834123881121,1
-1.05584,1.59454,9.76355,-0.0154463,-0.00213053,0.0122505,0
1.12463,7.96182,5.55942,0.00244339,-0.00206161,-0.00229068,0
-0.97905,0.11205,9.81,0.0048125,0.001375,-0.0006875,0
-0.275333,0.430956,-9.61511,0.0,0.0,0.00106526,0
30.49714787867089,39.39265126816963,35.628629097974155,3.459305405352132,3.238830874938282,4.390989197530599,1
40.358416002431326,27.762868433925558,44.13197978917881,4.269824308465331,4.44042007570536,3.755775887706246,1
-1.24229,4.43263,8.5906,0.00637427,0.000995356,0.00143012,0
36.24472704019398,32.581605951206825,43.99559928709101,3.9278962559974877,3.8291634749421943,4.258658873292948,1
9.29313,1.09053,1.20778,-1.46949,2.76588,-0.519567,0
7.50582,4.59208,4.43646,-0.00905475,-0.0015979,0.00372843,0
-3.621,5.949,-0.96,0.397788,0.4653,0.197175,0
1.04627,6.43591,7.46781,0.0697914,0.00412334,0.00175624,0
44.88996173639813,29.41736013970425,39.01852045274649,3.473526279424495,4.319726447999742,4.829988727815604,1
-0.02295,0.07095,9.90105,-0.000825,-0.00165,-0.0009625,0
-0.153229,3.0957,9.39724,0.00319579,0.00585895,-0.00692422,0
-1.6325,0.927817,9.5013,-0.0113007,-0.00282517,0.00106898,0
0.102,0.21,9.88605,0.00165,0.0,0.000275,0
-7.1535,7.60085,-0.131751,0.569783,-0.80747,-0.0861532,0
37.14413939457355,29.28127290977922,35.79242891565309,3.7309313202266496,4.310556761750602,3.9831849305042657,1
7.95494,1.75065,-5.70808,-0.0264963,0.00542142,0.0129809,0
3.61165,-8.71789,0.0305261,-0.0338221,-0.0587227,-0.0170442,0
-0.318,0.29895,9.843,-0.0001375,-0.0001375,-0.00055,0
-0.854965,6.98198,6.58295,0.0748291,0.0454102,0.00141907,0
1.34955,8.14786,5.14098,-0.0804028,-0.0397051,0.101248,0
4.90678,4.88405,9.70559,0.0295497,-0.354139,-0.0792574,0
-0.530608,-7.87807,1.72283,-0.500127,-0.626357,0.230756,0
5.92224,7.17338,2.86331,0.00129805,-0.000763559,0.00397051,0
-6.34876,0.0933201,7.70309,-0.000133154,-0.00186416,0.000266308,0
30.41808249445044,29.957178536965877,37.543336360337946,3.2896032837989466,3.3030695667536696,3.504870558155335,1
-3.44765,4.50349,8.95192,0.319047,0.475108,0.143278,0
44.622146444006226,26.131171414234096,40.73680194103145,3.9180669148093275,4.665471325161021,4.644823062255854,1
3.36132,7.55085,5.25853,-0.0177909,-0.00160347,-0.000152712,0
37.40392525080988,30.123230067665556,41.89277310111668,3.3884426724838175,4.048198737012711,3.000696699331381,1
4.45813,6.18096,6.12443,-0.175313,-0.195242,-0.186614,0
-0.201113,0.100556,9.91199,0.00244346,-0.0018326,0.0,0
-0.175872,-0.0469591,9.73161,0.000152712,0.000305424,0.0,0
34.664837565318095,33.80811737214936,38.42099215039255,4.1780307683928655,3.0909840152189982,3.4512438579874765,1
1.07139,0.631107,9.66401,-0.000152712,0.0,0.0,0
-0.812064,0.302692,-9.83241,-0.00481042,-0.0129805,-0.00817008,0
-3.07695,3.50295,8.30295,0.047575,0.157575,-0.0411125,0
42.52977684731519,36.21955066291901,41.75510063971585,4.989528495744124,4.147616754746556,4.602899833645373,1
0.865903,9.69452,-0.427119,0.0038178,-0.000305424,-0.00733017,0
-0.521988,-0.507614,9.89565,-0.000106812,-1.53e-05,-4.58e-05,0
-3.1795,-0.138864,9.19403,0.00114537,-0.000152716,-0.000534507,0
0.11552,0.40043,9.88925,-0.00106523,0.00106523,0.0,0
0.756,-0.228,9.749,-0.000872,1e-06,-0.000872,0
35.025670988633,27.920829683546188,44.62756907293424,3.85206892202966,4.3629689972522145,3.1528637585003603,1
-0.768395,7.84158,5.07727,0.0109186,0.0197068,-0.00825556,0
-0.04666,1.01276,-7.867,-0.0160347,0.00763559,0.014813,0
-10.966,-2.81917,6.1932,0.645685,1.34268,-0.203418,0
42.30238478839253,26.00058926870703,43.440235917608476,4.102836720502154,3.2863727723504157,3.388120212602522,1
8.21708,3.9317,-2.30867,0.00185371,-0.00025394,-0.00131966,0
44.460951182132575,32.95932806295199,41.79185628694482,3.2965416197414035,3.99297194827834,4.675058178356241,1
-0.0209372,-2.26002,9.42204,-0.000458149,0.000229074,0.00038179,0
0.168395,-0.137886,9.80848,0.163513,-0.573761,-0.761375,0
-0.084137,-0.272339,9.86066,0.000106812,1.53e-05,-6.1e-05,0
0.777069,9.14926,3.14955,-0.000133154,0.0,-0.000133154,0
42.697084971352524,26.327548211844295,38.09604943752375,4.123581111725437,3.20059971521314,3.3086546091065627,1
43.87012740614561,34.55521676519054,40.906075471702295,4.2636365996462455,3.692035739996304,4.33553128923771,1
38.53166228490331,29.10318197657835,43.94961937271257,4.504982923807969,3.405526844450635,3.810023455908471,1
-0.0334995,0.818644,-9.9009,0.0335202,0.0308478,0.0191653,0
42.43890034331504,35.34240626012706,41.24441250907775,4.792263346072092,3.1804540935257717,4.99525381593633,1
42.80163266427044,27.701825589862164,41.58050192952095,3.3562007396678837,3.878976123619566,3.040049994355977,1
33.311038769176314,34.546395923201466,40.624779765831455,4.089443785902633,3.7246241979078194,3.3999065312175047,1
10.0798,-0.143569,-1.38126,0.0235683,-0.0396799,-0.0122502,0
37.68459906849584,33.64822505712063,43.85856525957875,4.769259617713778,4.687816257244248,3.9665842184385984,1
-1.13689,3.90778,9.71277,-0.0051922,0.00221432,0.0038178,0
30.821825586551654,26.69777330618572,41.08143903511865,3.796281886106642,3.54918530135976,3.7769660192867747,1
39.68996953257535,29.86584820904859,39.96183151699374,4.01251234077561,3.2815124179975586,3.525748458595361,1
-0.306458,0.25618,9.92875,0.0,0.00106526,0.0,0
-0.111565,-0.0532403,9.74567,0.0,0.0,0.0,0
39.62521606366025,37.23502447545989,35.49679332135709,4.153763330909718,3.41805605139868,4.885257351035353,1
43.37520924650146,30.556707124670396,43.6461065957001,3.4696756501543797,4.54077680123595,4.865524658913882,1
0.688608,6.8287,7.61055,0.0,0.0,0.0,0
31.1919613485588,31.939702553865374,39.40633337183653,3.7077782956776897,4.9797601034208885,3.375872505298357,1
2.19416,-0.623303,9.43018,-0.000432763,-7.52e-05,-3.4e-05,0
31.803034778719198,31.379706601620118,43.15936310990514,3.9869587019108934,3.195649880236707,4.723270052117391,1
31.238506262457417,29.62246547635394,41.41760631627917,3.1381658594005684,3.6398450689133037,4.308108465448196,1
-6.909,6.73905,0.98895,0.0017875,0.0081125,0.0050875,0
-3.95522,1.68073,14.3149,-1.10994,-0.945619,0.0916298,0
3.83431,-15.1349,-1.29287,0.0940122,0.730118,0.656918,0
43.118721773798235,30.010087768606454,41.711831429101956,4.411122044978549,3.8040615660893593,4.099530254080106,1
-0.213084,3.16513,9.32542,-0.0106526,0.0015979,-0.00372843,0
0.194716,-2.49123,9.49951,6.66e-05,0.0,0.000399462,0
-0.114,0.0,9.806,0.0,0.0,0.0,0
30.500462030418056,29.512440723032434,37.81435468565352,4.581260867170907,4.80522929336961,3.503614391336936,1
-0.175872,9.63141,-0.174377,-0.407452,-0.35419,0.00652455,0
38.048464433072894,31.66543349733007,36.34087230681789,4.799381251703017,4.806053919333776,3.202419129240585,1
8.936,-0.420539,3.1989,0.603611,-0.77114,0.894688,0
34.89638285096761,31.09824557547563,39.35420932680806,4.450848637026043,4.814605067117246,4.796480822505979,1
42.112327290133386,38.445822771995,43.61499636840468,4.495405235452158,3.7202646556261385,4.565647066260187,1
10.34,-0.276371,0.825524,0.00198525,-0.00274881,0.000763559,0
44.64280090479301,29.34064971816121,43.63910297950065,3.9257136393973546,4.075288846028636,3.495825559530763,1
40.542740723973445,34.709112888808,36.43100989089733,4.088487363834178,4.923003192457081,3.2516948183845,1
0.0191498,-0.0383148,9.30865,7.63e-05,-0.000335693,-0.000183105,0
40.70689944829506,31.822071606103805,36.4900495874336,4.664769937233357,3.944527755186466,3.444707257905864,1
4.47416,2.63781,8.85077,-0.0296934,0.0382152,-0.00732348,0
0.196325,4.56814,8.75081,-0.00745685,0.229032,-0.0367516,0
-1.00588,0.652044,-9.84377,0.148467,0.143806,0.168573,0
-1.09535,8.69574,4.15155,-0.044697,0.0999559,-0.102369,0
-3.00868,7.07288,5.24477,0.0878856,0.231969,0.164165,0
37.559833713609606,25.207969918548407,41.80103207903703,3.4847309689078054,4.190940004832819,4.288527168568775,1
37.835574413377216,35.40488986097726,44.588887271703854,3.203208698727818,4.076260253244493,3.7858934882686364,1
44.74357985832195,28.43393930687365,36.85559474688768,4.8295600976822035,3.6831553656574574,4.948377582996594,1
42.89883514125107,28.658433114376763,42.30878807950488,3.5058585040248245,3.244547915217897,3.686738342531669,1
37.32428799961789,29.05378097784371,42.901408384926214,4.417864859586999,3.414268361566024,4.045858021342305,1
-1.19895,9.50295,-1.35495,0.0042625,-0.0015125,-0.0006875,0
38.613969724756224,32.695487221531884,42.23358838158258,3.2845351706590966,4.164024691440664,3.182819815009845,1
0.0637089,-0.0795614,9.72294,0.0,-7.64e-05,0.0,0
44.252673275504115,35.19581017180766,38.1568370898369,3.4747273575853184,4.981585524462835,4.349915818234278,1
30.988905056648598,29.340041289944487,41.50543325585976,3.2799483406458494,4.32431440838411,3.5274631226862554,1
-4.28854,8.43679,-2.18495,-0.0146603,0.00984991,-0.0118352,0
0.95354,0.131904,9.83061,0.000152712,0.000152712,-0.000152712,0
0.0179565,6.55532,5.72693,1.36128,0.103975,-0.0951911,0
2.77956,-0.348455,10.2754,-0.0137441,-0.0038178,-0.0109189,0
35.03239874174798,36.90483631316111,36.72037782398107,3.6478987422975093,4.105168290924139,4.837432215964518,1
0.244209,0.258574,9.8689,0.00426106,0.00213053,-0.00106526,0
37.01073939159301,37.764293232319545,37.480010719420804,3.2501218433160695,3.223309140187651,4.635281690642817,1
-1.02933,-0.283512,10.0917,0.0021293,0.00106465,0.00106465,0
34.998177780706555,28.28969330575182,38.65352916724184,4.067817657278995,4.709700100689888,4.691390289330999,1
0.20295,0.483,9.867,-0.000825,-0.0001375,-0.000825,0
42.77669987023427,31.505545880240433,38.09121831018187,4.649564489316983,4.752285248178296,3.301878850603619,1
7.32626,-3.87142,-4.44124,-0.129503,0.227242,-0.102014,0
-6.98628,-12.4044,-1.28329,0.897485,1.4658,0.402137,0
-0.147921,3.23509,9.66576,0.0191747,0.0832237,0.178698,0
8.049,-2.22,5.35995,-0.0015125,-0.00165,0.000275,0
32.44087777329851,37.068554363576936,44.84092878574175,3.101020152126549,3.562103767709111,4.81917774926566,1
34.634106905629125,38.29863493404073,37.660373597797246,4.675299420556581,4.180125375075081,4.342951687936586,1
-1.18005,-0.27,9.798,-0.00055,-0.0011,-0.0006875,0
-1.80688,7.31785,2.72154,0.428967,-0.299544,-0.452791,0
31.96738098559095,32.6554472334906,42.72744194691047,3.081764580897152,3.242694769639872,4.395086119920846,1
-0.101209,7.75955,6.02702,0.00106526,-0.00133158,0.00199737,0
9.086,-2.66953,-2.36308,-0.00213053,-0.00213053,0.00372843,0
5.24955,7.51944,3.18545,-0.00129809,-0.00229074,0.00106901,0
2.52828,5.14275,8.44674,1.17564,-2.41129,1.76832,0
0.485291,1.15862,10.6949,0.000595093,0.000152588,-0.000473022,0
-0.03795,9.45105,-2.877,0.001375,-0.0050875,0.0053625,0
-0.355334,0.184247,9.73998,-0.00786466,-0.00267246,0.000687203,0
40.15822375939184,35.703911799387,35.37499605406097,3.661639943466481,4.400027620143103,3.7455167674410075,1
40.23624201358098,26.9973460615656,35.54798080181958,4.149086581336061,4.814901776166041,3.0616043615480324,1
0.206381,4.8685,8.75803,0.0171037,0.0510057,0.00458135,0
-0.0191498,0.0766144,9.34697,-0.000152588,0.00657654,0.0,0
-0.170532,0.369995,10.7122,0.000137329,7.63e-05,0.000305176,0
-0.122104,0.191536,9.89524,0.00122173,0.0,0.000610865,0
36.69626954199293,38.58015982644341,39.674474984847166,4.786246872760281,3.8929460822596664,4.021156334966548,1
6.37956,0.14327,8.05693,0.00458135,0.00671932,-0.00595576,0
35.959126675906674,32.59696332888225,35.02208404562976,4.685645763193627,4.537772972727028,3.947493443945868,1
36.798434337667835,30.9358504888426,41.03262594002785,3.674090723506898,4.386641149373749,3.7174220952253036,1
1.35224,3.3003,10.1163,-0.220592,0.149963,0.626195,0
0.141669,0.670111,9.68238,0.000263653,0.000153798,-0.00024035,0
31.26090129804525,32.33818294810627,39.108447471545944,4.485490943925567,4.871496817586939,3.6954763457640905,1
44.579263941441354,36.562281098873704,42.26729825986542,3.644394888270355,3.812486223698313,3.6715944304957486,1
0.464507,0.0987039,9.81027,0.0,0.0,0.000133154,0
-1.09352,7.14198,6.61885,-0.101477,-0.462335,0.295879,0
0.630859,-10.0793,-1.6832,1.31079,0.443497,-0.0969696,0
0.484846,-0.0215354,10.0735,0.0,-0.000305424,0.0,0
43.52448616978562,27.598956605287626,38.28035489588941,4.495758526809485,3.161767817026138,3.7702329755820383,1
0.0723829,0.0714856,9.72144,0.00610847,0.404152,0.125376,0
1.85833,3.33171,9.20339,-0.0218378,-0.0331385,0.0221432,0
-0.0646434,-0.354342,9.93594,-0.00106526,0.0,0.000532632,0
-8.89382,0.00927219,4.74945,-0.000665771,0.000665771,-0.000399462,0
41.21922228870946,35.16513844598964,35.51811367757281,3.1216187353460816,3.7324248062416094,4.490787255582293,1
2.95482,9.29266,0.359322,0.00133158,-0.00572579,0.000399474,0
36.7979589488605,35.586328468842936,42.1321320991338,4.130706397639597,4.720420371528203,4.708718903981721,1
0.32295,0.63195,9.86895,0.000275,0.0006875,0.0001375,0
-0.220267,0.287304,11.0109,-0.00798948,-0.036219,0.000532632,0
0.61531,-0.0047884,9.5792,0.00266316,-0.000532632,0.0340885,0
-0.354,1.973,-8.652,-0.556725,0.804067,-3.38639,0
1.33041,0.978964,9.78425,-0.000152712,0.0,0.000152712,0
-0.667982,0.555455,-9.91439,0.00122173,0.0,0.00244346,0
32.26198309352952,29.613628073993876,36.48199764133579,4.409332292179195,4.534657091420218,3.9449727902325864,1
1.589,9.807,2.585,0.0,0.0,0.0,0
35.17739072106404,26.97819382902866,41.744420155917844,4.716621050197068,4.022266811606846,3.523870739044998,1
-0.23,-0.332,9.775,-0.00298944,-0.00402252,-0.00103014,0
0.3335,2.04915,-9.77827,-0.000229068,0.0,0.000305424,0
30.379726498026006,29.29922627127086,37.51699818248079,3.593956157200182,3.346863962455811,4.499981515882235,1
2.75055,7.43001,5.89711,0.00351237,0.00901,-0.00137441,0
33.677673970481095,39.687657076435855,40.79643932288446,3.0451102395645377,3.3249699014811007,3.55067704150996,1
-0.125025,-0.0275175,9.71097,7.64e-05,0.0,7.64e-05,0
32.72846871169776,30.06029025762731,39.593118574194584,3.461790097933588,4.864558917612079,4.2210502322454575,1
-2.56092,-9.37628,3.09153,-0.0203113,0.180892,-0.143859,0
2.74136,-2.45406,8.01818,-1.58947,-0.59315,3.21315,0
31.010604528465826,30.958033984330545,38.84934763979948,3.057952403694869,3.7995670661018113,4.5063069507939915,1
-0.00405,1.00305,9.81405,-0.00055,0.0009625,0.0012375,0
32.88618655521794,36.27528636556809,37.959615950433,3.63603508413342,3.2191900622221863,3.345373554854245,1
38.274136359281385,27.998816796724856,40.904205934860556,3.0609967499020785,4.396366075050572,3.426320775326515,1
8.26645,1.42253,-5.30459,-0.00306254,-0.00226362,0.00106523,0
33.404167745564116,35.97513328799211,39.63849818204621,3.092417538919601,3.5467880751170977,4.413540544503533,1
0.608127,2.20027,7.83143,0.0458149,-0.0610865,0.717156,0
0.373495,2.77727,9.42597,-0.0974717,-0.0660464,-0.0633832,0
-0.203507,2.92571,9.53371,0.056459,-0.0436758,0.0106526,0
8.90639,-3.77767,0.541378,0.398829,-0.159017,0.130731,0
44.65332728389082,33.029159577179996,35.865204542557805,4.428424780968087,3.916240190563972,3.2276483224960013,1
43.86658691536514,26.219459248590592,43.75067830811677,3.0992012787131995,4.357523193097137,4.160874176125254,1
0.778565,8.99971,3.95055,-0.00106898,-0.00114534,-0.0123697,0
41.8437513289402,29.741331390757146,36.1851666640478,3.338034063912791,3.049151316286869,4.3893161843575355,1
41.61936251237467,39.50790848598526,42.62859564178173,3.756846108653484,3.5252967429444313,4.543594363550589,1
0.248997,10.1179,1.63644,0.0,0.0,0.0,0
2.00895,7.374,7.79805,0.112475,-0.293975,-0.13365,0
0.674178,-0.111864,9.73101,-0.000399462,-0.000133154,0.000133154,0
42.51480126413249,25.340813438022803,43.831976819617715,3.3956224514862727,4.988473454923691,3.6765320358449944,1
31.52284220702153,35.49477432620167,42.17483062095775,4.267668972012038,3.1039816354502605,3.604035437636392,1
30.219638584644972,26.408168764783156,40.267506003740884,4.88584880899203,3.3715342637780816,3.504201946860367,1
2.2349,6.24377,6.95354,-0.00167983,0.004505,-0.00442864,0
1.01754,5.50427,5.4109,0.262588,-0.389354,-0.124103,0
